fips,name,median_hh_income,median_age,population,log_population,pct_bachelors_plus,pct_poverty,pct_nhwhite,pct_native_american
36085,"Richmond County, New York",96185,40.3,492925,5.692780845110928,35.334074205182816,10.363042662791152,58.0013186590252,0.1403864685296952
36087,"Rockland County, New York",106173,35.3,337326,5.528049816497106,42.46352001304312,15.070998666522506,61.860040435661645,0.05187859815134321
36089,"St. Lawrence County, New York",58339,38.8,108670,5.03610966706058,23.47970846215184,17.039497215267488,91.5993374436367,0.44998619674243123
36091,"Saratoga County, New York",97038,43.3,236328,5.373515179631081,43.40602406111876,6.55053162925572,88.6348634101757,0.07658847026167022
36093,"Schenectady County, New York",75056,39.7,159447,5.202616352392384,34.24142961342086,11.586977917007056,70.07720433749145,0.1862687915106587
36095,"Schoharie County, New York",71479,45.7,29970,4.4766867429456445,24.961643962992238,10.140727031462793,89.92992992992993,0.06673340006673341
36097,"Schuyler County, New York",61316,47.3,17855,4.2517598545288005,24.482421139802753,15.754588715159755,93.56482777933351,0.13441612993559227
36099,"Seneca County, New York",64050,43.0,33651,4.526997974593544,22.147540983606557,13.144705956987885,88.04493179994651,0.22881935157944788
36101,"Steuben County, New York",62506,42.8,93584,4.971201604019247,25.85234535966192,13.434551567075154,92.42926141220723,0.0886903744229783
36103,"Suffolk County, New York",122498,41.7,1524486,6.18312344040972,39.0263741865835,6.493098326329121,65.06265062453836,0.15218244050781707
36105,"Sullivan County, New York",67841,41.9,78725,4.8961126693085815,27.768377852977178,14.841733190357044,68.19307716735472,0.23372499206097175
36107,"Tioga County, New York",70427,44.7,48344,4.6843425812404,26.31594094454198,10.157346686500869,93.5731424789012,0.1344530862154559
36109,"Tompkins County, New York",69995,32.6,102555,5.010956838955719,57.4874092484793,16.03587565210533,76.50138949831798,0.09458339427624202
36111,"Ulster County, New York",77197,44.2,182153,5.260436328324114,35.58729211723469,14.710504809203496,74.67952764983283,0.05764384885233841
36113,"Warren County, New York",74531,46.7,65684,4.817459592421852,33.8419706992411,8.6342567640401,92.18226660982887,0.06698739419036599
36115,"Washington County, New York",68703,44.6,61310,4.787531316127234,21.128782858405124,11.378784503880883,90.98678845212854,0.14842603164247267
36117,"Wayne County, New York",71007,43.6,91324,4.960584925374952,24.999233528528066,11.014877495713733,88.2637641802812,0.03942008672419079
36119,"Westchester County, New York",114651,41.3,997904,5.9990887634560774,51.75983794298079,8.536952316620098,51.21564799820424,0.13357998364572143
36121,"Wyoming County, New York",65066,42.9,40338,4.605714361638367,18.223713191691235,10.699141312413866,88.71783430016362,0.0892458723784025
36123,"Yates County, New York",63974,41.7,24713,4.39292546917228,24.035590588797326,14.220163997110932,94.57370614656254,0.07283615910654312
37001,"Alamance County, North Carolina",60866,39.1,171779,5.234970070196219,27.334462261542715,14.217677713492524,61.225178863539774,0.10653223036576065
37003,"Alexander County, North Carolina",62764,43.9,36505,4.562352352776807,15.322764165971325,12.249379687990189,86.0923161210793,0.20545130803999453
37005,"Alleghany County, North Carolina",42115,50.6,10989,4.040958173384207,20.745181006111896,19.549632352941178,86.24988624988626,0.2912002912002912
37007,"Anson County, North Carolina",42000,41.1,22200,4.346352974450639,11.386953768207727,19.34734239802225,44.21171171171171,0.18018018018018017
37009,"Ashe County, North Carolina",49176,49.6,26759,4.427469879551812,20.789717123521108,14.117202268431,91.927949474943,0.2354348069808289
37011,"Avery County, North Carolina",53513,46.5,17679,4.247457695814812,22.303903550687348,11.220472440944881,87.4710108037785,0.8258385655297246
37013,"Beaufort County, North Carolina",56081,46.9,44711,4.650414383346564,19.468403988499418,17.051171644835243,65.67064033459327,0.08946344300060388
37015,"Bertie County, North Carolina",41652,45.9,17818,4.250858954599295,16.603351955307264,21.41458639255996,34.06667414973622,0.2862274104837804
37017,"Bladen County, North Carolina",40476,45.0,29807,4.474318267578774,20.251089146015833,24.419078679168365,54.567718992183046,2.6705136377361023
37019,"Brunswick County, North Carolina",71193,55.7,139721,5.145261685274568,32.39707407804843,9.076083819199908,81.42512578638859,0.2340378325377001
37021,"Buncombe County, North Carolina",66531,42.3,269449,5.430476576147714,43.033925751184505,11.244880559065788,82.52210993546089,0.14214192667257997
37023,"Burke County, North Carolina",53732,45.1,87799,4.9434895694715335,19.762362126657578,16.95147840161387,80.94625223521909,0.12642513012676682
37025,"Cabarrus County, North Carolina",83828,37.6,226396,5.354868749401066,36.486810232384805,8.411060778998431,60.92996342691567,0.02429371543666849
37027,"Caldwell County, North Carolina",52362,45.1,80716,4.906959631660827,17.24244452453277,13.253027181831884,86.07463204321324,0.0780514396154418
37029,"Camden County, North Carolina",79120,41.1,10547,4.0231289460104955,24.348422496570645,5.874537344595235,78.79017730160236,0.22755285863278657
37031,"Carteret County, North Carolina",66965,49.9,68353,4.83475758042328,31.871860741535983,9.66747117189595,85.95087267566896,0.3364885228153848
37033,"Caswell County, North Carolina",56999,46.4,22747,4.356924127614772,15.426584327597578,15.438794196365684,59.64302985009012,0.10990460280476547
37035,"Catawba County, North Carolina",62070,41.5,161011,5.206855547312041,24.799743100280093,13.04452421197906,73.5247902317233,0.0881927321735782
37037,"Chatham County, North Carolina",84222,47.6,76754,4.885101017799527,46.51580839589722,10.380454120158666,71.10899757667353,0.1732808713552388
37039,"Cherokee County, North Carolina",49254,52.9,28868,4.460416696625736,23.62752530883468,16.735667672444038,90.11362061798532,1.5796037134543437
37041,"Chowan County, North Carolina",51188,48.7,13835,4.14097916347697,24.20069791568424,20.874107865499226,60.20961329960246,0.06505240332490062
37043,"Clay County, North Carolina",57065,54.1,11186,4.048674814992229,28.81534323470939,13.483247539058974,91.72179510101913,1.0906490255676737
37045,"Cleveland County, North Carolina",50723,41.4,99527,4.997940913512972,19.38858774844087,18.38168189415613,71.46302008500206,0.07133742602509871
37047,"Columbus County, North Carolina",43206,41.8,50827,4.706094476771453,14.53329618278072,21.091460753548493,58.76404273319299,3.0672673972494935
37049,"Craven County, North Carolina",61676,38.5,101098,5.004742564121611,25.65655971531924,14.045650704518275,64.75993590377654,0.27201329403153374
37051,"Cumberland County, North Carolina",55551,31.7,335207,5.525313079259047,26.890481929446334,17.554906211707042,40.982139394463715,1.0387611237235501
37053,"Currituck County, North Carolina",82793,42.5,28616,4.4566089271409135,27.058881064162755,8.47254950233883,85.20058708414872,0.18870561923399498
37055,"Dare County, North Carolina",79742,48.1,37160,4.570075705321604,42.538648726023474,6.483534310279565,85.83423035522067,0.08880516684607105
37057,"Davidson County, North Carolina",58473,42.6,169498,5.229164578090202,20.4722694566137,13.93154486586494,78.11478601517422,0.12212533481221018
37059,"Davie County, North Carolina",69105,45.2,43030,4.633771346082556,26.1804110301769,11.610969298142901,83.30002323960028,0.4299326051591913
37061,"Duplin County, North Carolina",49376,40.6,49312,4.692952617038325,15.8772954674815,18.521407167193466,50.56578520441272,0.19873458792991563
37063,"Durham County, North Carolina",74927,35.8,325101,5.512018305373746,51.88486174727348,12.270541642175047,42.63813399528147,0.22054684544187808
37065,"Edgecombe County, North Carolina",46370,41.6,49067,4.690789505641917,17.748460861917327,22.039684674432557,35.43725925774961,0.2364114374223001
37067,"Forsyth County, North Carolina",61229,38.4,383739,5.584035939474766,35.30924735521063,15.204603169500789,55.18698907330243,0.179549120626259
37069,"Franklin County, North Carolina",70493,41.0,69680,4.843108141999607,23.705823024514746,9.700365193669978,62.43111366245695,0.302812858783008
37071,"Gaston County, North Carolina",62628,39.9,228972,5.359782377584539,24.996540575899765,12.426127527216174,69.52989885226141,0.19609384553569867
37073,"Gates County, North Carolina",55750,47.3,10509,4.021561392037355,8.895191439989688,14.311926605504588,62.96507755257399,0.6090018079741175
37075,"Graham County, North Carolina",46010,45.3,8047,3.9056340013269546,13.823377517645033,11.30072051573758,85.44799304088481,8.12725239219585
37077,"Granville County, North Carolina",68079,42.5,61161,4.786474577638442,23.659036949957358,14.362109810479376,56.30548879187718,0.27958993476234856
37079,"Greene County, North Carolina",50320,40.0,20407,4.30977916448048,11.458119306896789,22.574480044969082,45.763708531386285,0.7399421767040721
37081,"Guilford County, North Carolina",62880,37.2,539557,5.732037331276292,37.9230295910947,15.075517560270216,48.0848177301008,0.23945570162188612
37083,"Halifax County, North Carolina",41629,43.6,48772,4.6881705651292815,15.733279613215148,23.861294528325693,37.50922660542935,2.9033051751004675
37085,"Harnett County, North Carolina",64992,35.2,134718,5.12942562674308,22.759002394614377,14.379985386348416,60.00163304087056,0.6784542525868852
37087,"Haywood County, North Carolina",56596,47.7,62152,4.793455108440067,28.74506034390687,12.116277176125722,91.4467756468014,0.35557986870897157
37089,"Henderson County, North Carolina",65508,47.7,116469,5.066210346645398,33.95657211025591,11.376339786329616,82.22874756372941,0.2824785994556491
37091,"Hertford County, North Carolina",46196,41.7,21633,4.335116750280586,16.02140591966173,20.289038077179317,32.256275135210096,1.109416169740674
37093,"Hoke County, North Carolina",57141,33.5,52612,4.721084811442744,20.178844569949405,17.282164571562628,37.759446514103246,6.971793507184673
37095,"Hyde County, North Carolina",43724,46.8,4636,3.6661434272915585,14.247166756610902,29.91093518060366,56.85936151855048,0.6039689387402933
37097,"Iredell County, North Carolina",73103,40.8,187839,5.273785767516637,32.69990563794122,9.422333702942158,74.48772619104659,0.12084817316957608
37099,"Jackson County, North Carolina",51482,39.2,42388,4.6272429256634116,29.82430719072632,19.34632404316435,79.67821081438143,7.358214589034633
37101,"Johnston County, North Carolina",75288,38.4,219042,5.340527396207182,26.22962016843457,10.705150107582488,64.8496635348472,0.2122880543457419
37103,"Jones County, North Carolina",53053,47.9,9263,3.966751664051378,15.741822429906541,17.71129067481983,61.95616970743819,0.7017165065313613
37105,"Lee County, North Carolina",60941,39.6,63560,4.803183888535342,21.01244736476794,15.986996684798353,57.180616740088105,0.1132787916928886
37107,"Lenoir County, North Carolina",43063,42.7,55071,4.740922962635974,15.011239479324587,22.419770481469808,48.22138693686332,0.08352853589003287
37109,"Lincoln County, North Carolina",75672,44.3,87933,4.944151890185509,26.06097116314463,9.266666666666666,83.3429997839264,0.1933290118613035
37111,"McDowell County, North Carolina",53532,44.3,44629,4.649617155732587,17.96271311173801,14.937826468820784,86.71043491899886,0.39660310560397943
37113,"Macon County, North Carolina",51042,50.6,37088,4.569233414283502,24.45844820795589,15.42548843292733,87.77771786022434,0.2858067299396031
37115,"Madison County, North Carolina",56664,44.6,21414,4.330697798339304,32.21652786675208,12.500608954060505,92.75707481087139,0.15410479125805548
37117,"Martin County, North Carolina",44799,46.7,21992,4.342264726835412,15.469130407640927,20.511750799610624,51.227719170607486,0.08184794470716625
37119,"Mecklenburg County, North Carolina",79265,35.4,1115403,6.047431808240259,47.78163189353634,10.543548727810435,45.14054561445505,0.1642455686420065
37121,"Mitchell County, North Carolina",55534,47.4,14989,4.175772659601535,22.039827771797633,13.39853635182272,91.07345386616852,0.3335779571685903
37123,"Montgomery County, North Carolina",55523,43.7,25839,4.4122757019358305,19.73446975905589,16.18402053585753,62.54499013119703,0.5418166337706568
37125,"Moore County, North Carolina",77981,43.0,100759,5.003283848617292,39.86552854751463,9.47273810605831,76.26812493176787,0.39996427118173067
37127,"Nash County, North Carolina",56770,41.7,95015,4.977792172688707,21.948528856180012,14.54336229889013,47.812450665684366,0.4525601220859864
37129,"New Hanover County, North Carolina",67515,40.2,228134,5.358190015272274,43.403804563711,12.701408564903446,76.66283850719314,0.1705138208246031
37131,"Northampton County, North Carolina",45698,51.3,17528,4.243732364552649,17.766382625744665,18.677321247540103,38.87494294842538,0.1768598813327248
37133,"Onslow County, North Carolina",59976,26.9,203686,5.308961179556398,25.65917215598744,12.750132620192176,65.1733550661312,0.32206435395658023
37135,"Orange County, North Carolina",85785,36.2,145919,5.164111844723581,61.71445871718352,12.276460261255096,68.49622050589711,0.3125021415991064
37137,"Pamlico County, North Carolina",55867,54.2,12317,4.090504941424044,24.465144845941243,13.823119777158773,73.90598359990257,0.12990176179264432
37139,"Pasquotank County, North Carolina",61411,39.0,40454,4.6069614701272945,26.076176787639238,11.594587423719819,53.69061155880753,0.14337271963217482
37141,"Pender County, North Carolina",74538,42.6,61592,4.789524306620882,28.614409407225374,11.70085640310695,74.04857773736849,0.15424081049486946
37143,"Perquimans County, North Carolina",59401,49.8,13053,4.115710338012379,19.586894586894587,13.31582606009114,70.55083122653795,0.007661074082586379
37145,"Person County, North Carolina",60688,43.7,39131,4.592520946518943,17.52234537003933,17.210659505241956,65.63082977690323,0.07922107791776341
37147,"Pitt County, North Carolina",54915,33.2,171196,5.233493613155258,33.137824345614334,20.033046203938813,53.09878735484473,0.16413934905021146
37149,"Polk County, North Carolina",60465,54.2,19538,4.290880105267162,33.335509138381205,11.005357049981797,85.54611526256525,0.13307400962227456
37151,"Randolph County, North Carolina",56423,41.4,144403,5.159576215878439,16.7603780356502,14.734731365991488,77.44229690518894,0.13296122656731507
37153,"Richmond County, North Carolina",42354,40.1,43149,4.634970735172564,17.235384353161752,23.01039302353363,55.593408885489815,2.326821015550766
37155,"Robeson County, North Carolina",39393,36.8,117573,5.070307599824229,14.616854450813733,27.11544869434068,24.26322369931872,39.793149787791414
37157,"Rockingham County, North Carolina",50737,45.1,91209,4.960037694221933,15.443091646980434,18.82097341366721,71.11249986295212,0.12498766569088576
37159,"Rowan County, North Carolina",59717,40.7,147067,5.167515233395702,20.579958279214388,16.417816373695636,70.35500826154066,0.11491361080323934
37161,"Rutherford County, North Carolina",50512,44.9,64680,4.810770011234363,19.77624711217592,18.376614162054775,81.91558441558442,0.1468769325912183
37163,"Sampson County, North Carolina",49963,39.6,59317,4.77317917815553,14.901319924575738,22.268236102757967,49.76819461537165,1.4397221707099144
37165,"Scotland County, North Carolina",41948,39.0,34222,4.534305386957925,14.473003277557359,26.13643469017695,41.24247560049091,11.472152416574135
37167,"Stanly County, North Carolina",60634,41.4,62723,4.7974268221937155,18.74277161711681,13.774317785312224,79.74905537043827,0.04145209891108525
37169,"Stokes County, North Carolina",57539,47.4,44696,4.6502686583521085,16.120135774033216,12.011008005822417,89.75747270449257,0.2528190442097727
37171,"Surry County, North Carolina",52743,43.8,71429,4.853874570080836,18.211619732216914,17.94401297260391,82.59670441977349,0.20719875680745917
37173,"Swain County, North Carolina",52818,41.6,14130,4.150142161848558,21.11961920529801,19.803907432773414,59.547062986553435,27.94762915782024
37175,"Transylvania County, North Carolina",62056,52.4,33131,4.520234544482251,37.07156567041404,13.38494543419457,89.81014759590715,0.18713591500407473
37177,"Tyrrell County, North Carolina",55341,45.3,3389,3.530071568837378,12.234461054287962,15.985130111524162,57.09648863971674,0.0
37179,"Union County, North Carolina",95533,38.9,240109,5.380408439011973,38.4482569080245,6.8036539313516595,69.66586008854311,0.14201883311329438
37181,"Vance County, North Carolina",48340,40.7,42492,4.6283071728057354,17.805555555555554,18.729304142744837,38.202485173679754,0.1412030499858797
37183,"Wake County, North Carolina",96734,37.0,1132103,6.053885941248609,55.653605152963905,8.189808166655556,58.27261300429378,0.1703908566623355
37185,"Warren County, North Carolina",42282,48.6,18803,4.27422714604577,17.33466220545312,21.23318136328255,37.83970642982503,5.116204860926448
37187,"Washington County, North Carolina",38927,48.0,11051,4.043401578910881,14.103696228081242,21.612192434814542,43.1182698398335,0.4433987874400506
37189,"Watauga County, North Carolina",50034,32.1,54540,4.736715133605611,44.52316076294278,24.92434775496851,91.08360836083608,0.3043637697103044
37191,"Wayne County, North Carolina",54323,37.5,117480,5.069963937850763,19.990289773598406,17.937700460186864,51.64198161389173,0.09874021109976165
37193,"Wilkes County, North Carolina",49119,45.3,66125,4.820365685043242,16.38396783515517,17.14918622896348,86.47561436672969,0.2268431001890359
37195,"Wilson County, North Carolina",49827,40.9,78667,4.895792588477401,20.464798106788937,20.354922279792746,45.401502536006205,0.19194833920195253
37197,"Yadkin County, North Carolina",57486,44.5,37280,4.571475903681944,14.114985862393967,13.816822834858907,82.94527896995709,0.06706008583690987
37199,"Yancey County, North Carolina",53103,48.0,18538,4.2680628778226835,22.369846198281465,15.281326447404187,91.96784982198727,0.10249217822850361
38001,"Adams County, North Dakota",57950,46.9,2190,3.3404441148401185,20.431472081218274,13.434247871333966,92.10045662100457,1.187214611872146
38003,"Barnes County, North Dakota",64447,43.6,10826,4.034468022755043,28.704442670923118,12.972181551976576,89.95012008128579,1.3855532976168483
38005,"Benson County, North Dakota",63220,31.0,5960,3.7752462597402365,20.647653000594175,27.20377549300522,39.9496644295302,54.647651006711406
38007,"Billings County, North Dakota",74000,40.6,839,2.9237619608287004,28.947368421052634,11.11111111111111,98.56972586412395,0.0
38009,"Bottineau County, North Dakota",80113,44.3,6411,3.8069257768837317,26.34288272157565,8.195105928723928,90.14194353455,5.100608329433785
38011,"Bowman County, North Dakota",79709,41.6,2975,3.4734869700645685,21.805624074987666,10.715520221223644,91.89915966386555,1.1092436974789917
38013,"Burke County, North Dakota",94583,44.8,2184,3.3392526340327,24.724919093851135,6.522737712448324,92.85714285714286,0.5494505494505495
38015,"Burleigh County, North Dakota",82141,37.7,98443,4.993184840134312,37.2711519626309,7.941331645035349,86.35250855825198,3.229279887853885
38017,"Cass County, North Dakota",73249,32.7,186328,5.2702781223775705,42.6155407537547,10.833199692533995,83.36911253273797,0.9043192649521273
38019,"Cavalier County, North Dakota",61174,47.8,3691,3.5671440451956573,23.57169882709043,10.0,93.06421024112707,1.7339474397182335
38021,"Dickey County, North Dakota",60250,38.1,5003,3.699230502883409,26.706324358171575,9.183457051961824,88.96662002798321,2.1387167699380374
38023,"Divide County, North Dakota",95938,44.0,2195,3.34143452457814,21.331609566903683,6.61625708884688,85.74031890660592,2.14123006833713
38025,"Dunn County, North Dakota",91758,42.7,4049,3.6073477767684134,18.98560657984921,6.789036962534574,78.31563348975055,11.385527290689058
38027,"Eddy County, North Dakota",50375,46.4,2345,3.370142847051102,26.900584795321635,12.326311071268488,90.44776119402985,4.093816631130064
38029,"Emmons County, North Dakota",63750,50.5,3297,3.518118947143153,18.09290953545232,6.714108910891089,95.32908704883228,0.1516530178950561
38031,"Foster County, North Dakota",78426,45.1,3388,3.5299434016586693,22.385620915032682,8.346024977155041,94.62809917355372,0.974025974025974
38033,"Golden Valley County, North Dakota",84750,45.7,1734,3.2390490931401916,23.552425665101723,12.56575102279369,85.75547866205305,0.0
38035,"Grand Forks County, North Dakota",64698,30.3,72927,4.862888348346438,36.715636296227636,14.16833287117442,82.50442223044962,1.8127716757853745
38037,"Grant County, North Dakota",57069,49.4,2320,3.3654879848909,21.061742642815926,15.360915492957746,91.98275862068965,1.1206896551724137
38039,"Griggs County, North Dakota",66688,51.9,2309,3.3634239329171765,26.71800947867299,6.507004066877542,95.88566478995236,0.996102208748376
38041,"Hettinger County, North Dakota",66797,41.3,2477,3.3939260065858368,17.727025557368133,10.207612456747404,92.24868792894631,2.3011707710940654
38043,"Kidder County, North Dakota",57240,48.4,2391,3.378579576115775,18.689903846153847,12.774193548387098,91.09159347553324,2.6767043078209953
38045,"LaMoure County, North Dakota",70227,45.8,4135,3.6164755138885654,25.3382949932341,12.166542009473947,95.8162031438936,0.532043530834341
38047,"Logan County, North Dakota",59750,49.2,1849,3.266936911159173,24.338235294117645,8.178228990411732,93.88858842617631,0.2163331530557058
38049,"McHenry County, North Dakota",78071,43.0,5326,3.7264011621029223,19.387483355525966,10.281797410510283,94.6676680435599,0.488171235448742
38051,"McIntosh County, North Dakota",64375,53.6,2529,3.4029488293444046,16.70898933468766,13.628831814415907,92.92210359826018,0.55357848952155
38053,"McKenzie County, North Dakota",83813,30.5,14081,4.14863349848935,24.634146341463413,13.386224305805985,75.34976209076059,8.3161707265109
38055,"McLean County, North Dakota",80556,46.3,9781,3.9903832589062334,22.2472860566756,6.855424185853558,87.74153971986505,5.316429812902566
38057,"Mercer County, North Dakota",82155,44.0,8366,3.9225178602446116,19.92220531033316,9.609499326722977,90.77217308152044,3.3707865168539324
38059,"Morton County, North Dakota",79555,36.7,33192,4.521033421820917,26.730803022315936,8.135103571209047,87.79826464208243,3.2688599662569295
38061,"Mountrail County, North Dakota",81886,34.7,9648,3.9844372947960762,22.666666666666664,12.382149591451917,56.98590381426202,29.539800995024873
38063,"Nelson County, North Dakota",62219,50.0,3025,3.4807253789884878,28.590847304032625,10.847923103329899,91.76859504132231,0.09917355371900827
38065,"Oliver County, North Dakota",69722,48.1,1832,3.2629254693318317,21.634241245136188,11.523757509557619,91.86681222707423,0.43668122270742354
38067,"Pembina County, North Dakota",64243,45.6,6853,3.8358807318173946,21.89265536723164,9.186906019007392,89.63957390923683,1.51758354005545
38069,"Pierce County, North Dakota",59583,44.6,3999,3.6019514041335214,29.387040280210158,11.203969704883782,92.84821205301326,2.77569392348087
38071,"Ramsey County, North Dakota",61490,40.0,11613,4.064944426038617,25.46764408493428,15.77674251926178,81.94265047791268,9.980194609489365
38073,"Ransom County, North Dakota",71462,42.7,5663,3.753046561626529,21.186656480774126,9.92128866922936,89.89934663605862,0.2472187886279357
38075,"Renville County, North Dakota",77067,38.2,2282,3.358315640082196,22.763157894736842,6.419529837251356,95.70552147239265,0.0
38077,"Richland County, North Dakota",67089,37.3,16548,4.2187455122234745,23.97792122743007,11.168609982968688,89.66038191926516,2.284263959390863
38079,"Rolette County, North Dakota",53806,31.1,12292,4.08962255158434,16.238121855785355,24.85142713651963,17.645623169541164,76.29352424341035
38081,"Sargent County, North Dakota",75648,44.2,3828,3.582971929104806,18.439201451905625,6.208543380206952,90.85684430512016,0.54858934169279
38083,"Sheridan County, North Dakota",68684,52.3,1338,3.1264561134318045,14.32637571157495,6.932931424265259,95.66517189835575,1.345291479820628
38085,"Sioux County, North Dakota",41201,27.1,3896,3.590618948206578,11.467444120505345,39.743924745231254,12.114989733059549,84.0605749486653
38087,"Slope County, North Dakota",70625,54.1,837,2.92272545799326,22.790697674418606,4.659498207885305,95.57945041816009,1.0752688172043012
38089,"Stark County, North Dakota",78734,34.3,32989,4.518369150917752,25.226111814049396,10.145243735195113,86.17114795841037,1.4338112704234744
38091,"Steele County, North Dakota",85750,45.3,1774,3.2489536154957075,29.984301412872842,13.021420518602028,96.22322435174746,0.0
38093,"Stutsman County, North Dakota",59167,40.3,21609,4.334634669496352,24.475244885719995,13.126969045356804,91.21199500208247,1.5363968716738396
38095,"Towner County, North Dakota",61250,49.1,2152,3.3328422669943514,17.06070287539936,13.714285714285715,85.31598513011153,6.644981412639406
38097,"Traill County, North Dakota",81157,40.6,8004,3.903307079964174,30.627645867844656,6.56150583244963,90.49225387306346,1.1369315342328834
38099,"Walsh County, North Dakota",68082,44.6,10553,4.023375938139562,17.90073230268511,9.68429207824908,83.15171041410025,1.2318771913200037
38101,"Ward County, North Dakota",78143,33.0,69532,4.842184721496529,29.400373781270407,9.032743141041706,81.31220157625266,1.2282114709773917
38103,"Wells County, North Dakota",59732,49.7,3990,3.6009728956867484,21.575461833391426,10.773977886346104,94.9874686716792,0.3508771929824561
38105,"Williams County, North Dakota",86139,31.9,39076,4.591910100931143,24.498913800877155,7.414404389120365,76.79394001433106,2.0780018425632103
39001,"Adams County, Ohio",46234,42.2,27509,4.4394748033167835,15.22248243559719,19.641404805914974,95.80137409575048,0.1381366098367807
39003,"Allen County, Ohio",58976,39.8,102087,5.008970441521523,19.144989557012867,12.325412938571882,79.84758098484626,0.09697610861324164
39005,"Ashland County, Ohio",62254,41.5,52522,4.7203412553539605,21.90188847915968,11.74264850996645,94.56989452039146,0.05140702943528426
39007,"Ashtabula County, Ohio",53663,42.6,97666,4.989743401156876,15.677793312361645,18.011955774215732,87.4664673479,0.08703131079393034
39009,"Athens County, Ohio",48750,32.2,61276,4.787290407495525,34.27092273192879,24.445485200449607,89.4428487499184,0.11260526144004177
39011,"Auglaize County, Ohio",75231,40.7,46263,4.6652337918846865,20.71328848838685,6.601783909662112,94.78849188336251,0.04106953721116227
39013,"Belmont County, Ohio",56943,44.1,66554,4.823174162376028,17.430103565434525,14.01385460625846,91.6624094720077,0.06010157165609881
39015,"Brown County, Ohio",66677,41.9,43715,4.640630482724411,14.54336776520741,15.899513398989546,95.89157039917649,0.020587898890541002
39017,"Butler County, Ohio",77062,37.2,388327,5.58919758767032,31.904166450267468,11.849085430547893,77.87431726354336,0.03244688110793223
39019,"Carroll County, Ohio",59872,45.9,26761,4.4275023380332845,13.45303148581837,12.191041143813218,94.96281902768955,0.0
39021,"Champaign County, Ohio",70486,41.7,38715,4.58787926359955,18.145739168779627,9.248189598420014,92.4008782125791,0.35645098798915154
39023,"Clark County, Ohio",58954,41.4,135877,5.133145949606376,18.6469827908517,15.591349130835336,83.06188685355137,0.03606202668589975
39025,"Clermont County, Ohio",79573,40.5,208851,5.319836559052622,30.196751126358862,8.375876469250386,92.03451264298471,0.03016504589396268
39027,"Clinton County, Ohio",64210,40.5,42077,4.624044767982873,20.60747498320427,14.46453066823437,92.58026950590585,0.054661691660527124
39029,"Columbiana County, Ohio",55473,44.5,101723,5.007419159842575,16.48208292000163,13.183725003054617,92.76761401059741,0.05898371066523795
39031,"Coshocton County, Ohio",52048,40.6,36629,4.5638250622514915,16.504161712247324,18.86070686070686,94.84015397635753,0.05733162248491632
39033,"Crawford County, Ohio",52486,42.9,41861,4.621809598806646,14.766469508464205,14.056626800097632,94.41962686032345,0.011944291822937818
39035,"Cuyahoga County, Ohio",60074,40.4,1256620,6.099203967540128,35.17573138499693,16.49730270200518,57.59609110152631,0.0801356018525887
39037,"Darke County, Ohio",60237,41.7,51751,4.713918746211775,16.29572998074527,11.048219671745859,95.25999497594249,0.028984947150779695
39039,"Defiance County, Ohio",69302,40.8,38300,4.583198773968623,18.920666311706093,10.524632970078068,85.32114882506528,0.10443864229765012
39041,"Delaware County, Ohio",123995,39.8,216074,5.334602511742751,57.440322558142775,4.5265986834096505,81.8039190277405,0.03933837481603525
39043,"Erie County, Ohio",65171,44.8,75299,4.876789208639403,26.46663103378366,11.472334682861,81.18036096096894,0.16600486062231903
39045,"Fairfield County, Ohio",82969,39.5,159371,5.202409297701307,31.089642652044237,8.714877995558808,83.09416393195751,0.04455013772894692
39047,"Fayette County, Ohio",56773,41.2,28901,4.460912869987286,13.735986264013736,15.812596654013777,91.27711843880834,0.031140790976090793
39049,"Franklin County, Ohio",71070,34.6,1318149,6.119964504507119,41.687904609679975,14.53104727891631,60.464181211683965,0.0658499152978912
39051,"Fulton County, Ohio",71453,41.4,42602,4.629429988036405,18.276735588114473,8.494822836515628,87.9489225857941,0.014083845828834327
39053,"Gallia County, Ohio",55533,40.2,29276,4.466511738486146,18.172720904633245,17.164804469273744,92.60486405246618,0.07173111080748736
39055,"Geauga County, Ohio",97162,44.6,95455,4.97979868197575,39.350633638810756,5.847321125805357,93.69441097899534,0.05447593106699492
39057,"Greene County, Ohio",81243,38.6,167567,5.224188494431329,41.19499067787666,10.595060770299533,82.25306892168506,0.05550018798450768
39059,"Guernsey County, Ohio",53901,42.6,38409,4.584433000210336,14.932042450195496,16.98227501382707,93.33749902366633,0.054674685620557675
39061,"Hamilton County, Ohio",68249,36.8,827671,5.917857738622049,40.315731628116104,14.880456776916064,63.877796854063995,0.04965741218430995
39063,"Hancock County, Ohio",67006,39.4,75072,4.875477986099416,28.495806005877427,10.539989881172144,87.90228047740835,0.0719309462915601
39065,"Hardin County, Ohio",55876,35.6,30622,4.486033552155787,18.48188366842275,18.155456538651958,93.55365423551694,0.06531252041016262
39067,"Harrison County, Ohio",54056,46.1,14528,4.16220583117701,11.683130699088146,15.432229021593866,93.8738986784141,0.02064977973568282
39069,"Henry County, Ohio",71616,41.8,27601,4.44092481708748,18.13990044537595,9.510298831939275,88.44969385167204,0.1630375711024963
39071,"Highland County, Ohio",60522,40.8,43285,4.636337421853308,15.184396443903594,14.848633841399172,94.6309345038697,0.12013399561048863
